,Unnamed: 0,subject,age_group,run,path,func_path,var12
276,276,266,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_266/moshiGO_266_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_266/moshiGO_266_run-1_pca12_varExpl.nii.gz,0.771674145
277,277,266,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_266/moshiGO_266_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_266/moshiGO_266_run-2_pca12_varExpl.nii.gz,0.752064519
278,278,266,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_266/moshiGO_266_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_266/moshiGO_266_run-3_pca12_varExpl.nii.gz,0.740504008
279,279,266,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_266/moshiGO_266_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_266/moshiGO_266_run-4_pca12_varExpl.nii.gz,0.773741353
280,280,266,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_266/moshiGO_266_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_266/moshiGO_266_run-5_pca12_varExpl.nii.gz,0.824132293
281,281,266,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_266/moshiGO_266_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_266/moshiGO_266_run-6_pca12_varExpl.nii.gz,0.83491962
282,282,238,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-1_pca12_varExpl.nii.gz,0.773341354
283,283,238,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-2_pca12_varExpl.nii.gz,0.743647691
284,284,238,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-3_pca12_varExpl.nii.gz,0.797057394
285,285,238,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-4_pca12_varExpl.nii.gz,0.777919278
286,286,238,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-5_pca12_varExpl.nii.gz,0.764479332
287,287,238,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-6_pca12_varExpl.nii.gz,0.74866974
288,288,258,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-1_pca12_varExpl.nii.gz,0.782232275
289,289,258,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-2_pca12_varExpl.nii.gz,0.787685043
290,290,258,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-3_pca12_varExpl.nii.gz,0.756497976
291,291,258,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-4_pca12_varExpl.nii.gz,0.773615589
292,292,258,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-5_pca12_varExpl.nii.gz,0.869245503
293,293,258,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-6_pca12_varExpl.nii.gz,0.891944882
294,294,231,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_231/moshiGO_231_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_231/moshiGO_231_run-1_pca12_varExpl.nii.gz,0.777644986
295,295,231,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_231/moshiGO_231_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_231/moshiGO_231_run-2_pca12_varExpl.nii.gz,0.804411671
296,296,231,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_231/moshiGO_231_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_231/moshiGO_231_run-3_pca12_varExpl.nii.gz,0.711828644
297,297,231,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_231/moshiGO_231_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_231/moshiGO_231_run-4_pca12_varExpl.nii.gz,0.769409787
298,298,231,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_231/moshiGO_231_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_231/moshiGO_231_run-5_pca12_varExpl.nii.gz,0.800143301
299,299,231,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_231/moshiGO_231_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_231/moshiGO_231_run-6_pca12_varExpl.nii.gz,0.778618227
300,300,304,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_304/moshiGO_304_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_304/moshiGO_304_run-1_pca12_varExpl.nii.gz,0.747249354
301,301,304,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_304/moshiGO_304_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_304/moshiGO_304_run-2_pca12_varExpl.nii.gz,0.763525892
302,302,304,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_304/moshiGO_304_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_304/moshiGO_304_run-3_pca12_varExpl.nii.gz,0.773304771
303,303,304,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_304/moshiGO_304_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_304/moshiGO_304_run-4_pca12_varExpl.nii.gz,0.755013829
304,304,304,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_304/moshiGO_304_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_304/moshiGO_304_run-5_pca12_varExpl.nii.gz,0.771243144
305,305,304,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_304/moshiGO_304_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_304/moshiGO_304_run-6_pca12_varExpl.nii.gz,0.75194626
306,306,259,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_259/moshiGO_259_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_259/moshiGO_259_run-1_pca12_varExpl.nii.gz,0.738929753
307,307,259,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_259/moshiGO_259_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_259/moshiGO_259_run-2_pca12_varExpl.nii.gz,0.775995157
308,308,259,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_259/moshiGO_259_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_259/moshiGO_259_run-3_pca12_varExpl.nii.gz,0.756797488
309,309,259,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_259/moshiGO_259_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_259/moshiGO_259_run-4_pca12_varExpl.nii.gz,0.779919139
310,310,259,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_259/moshiGO_259_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_259/moshiGO_259_run-5_pca12_varExpl.nii.gz,0.763660597
311,311,259,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_259/moshiGO_259_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_259/moshiGO_259_run-6_pca12_varExpl.nii.gz,0.7541866
312,312,261,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_261/moshiGO_261_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_261/moshiGO_261_run-1_pca12_varExpl.nii.gz,0.783044428
313,313,261,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_261/moshiGO_261_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_261/moshiGO_261_run-2_pca12_varExpl.nii.gz,0.78473618
314,314,261,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_261/moshiGO_261_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_261/moshiGO_261_run-3_pca12_varExpl.nii.gz,0.811138723
315,315,261,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_261/moshiGO_261_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_261/moshiGO_261_run-4_pca12_varExpl.nii.gz,0.750179321
316,316,261,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_261/moshiGO_261_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_261/moshiGO_261_run-5_pca12_varExpl.nii.gz,0.801224079
317,317,261,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_261/moshiGO_261_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_261/moshiGO_261_run-6_pca12_varExpl.nii.gz,0.787001352
318,318,284,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_284/moshiGO_284_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_284/moshiGO_284_run-1_pca12_varExpl.nii.gz,0.74997386
319,319,284,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_284/moshiGO_284_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_284/moshiGO_284_run-2_pca12_varExpl.nii.gz,0.792923202
320,320,284,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_284/moshiGO_284_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_284/moshiGO_284_run-3_pca12_varExpl.nii.gz,0.754934563
321,321,284,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_284/moshiGO_284_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_284/moshiGO_284_run-4_pca12_varExpl.nii.gz,0.810542888
322,322,284,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_284/moshiGO_284_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_284/moshiGO_284_run-5_pca12_varExpl.nii.gz,0.770513839
323,323,284,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_284/moshiGO_284_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_284/moshiGO_284_run-6_pca12_varExpl.nii.gz,0.752212991
324,324,305,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_305/moshiGO_305_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_305/moshiGO_305_run-1_pca12_varExpl.nii.gz,0.802157573
325,325,305,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_305/moshiGO_305_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_305/moshiGO_305_run-2_pca12_varExpl.nii.gz,0.77335443
326,326,305,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_305/moshiGO_305_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_305/moshiGO_305_run-3_pca12_varExpl.nii.gz,0.84356856
327,327,305,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_305/moshiGO_305_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_305/moshiGO_305_run-4_pca12_varExpl.nii.gz,0.7568877
328,328,305,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_305/moshiGO_305_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_305/moshiGO_305_run-5_pca12_varExpl.nii.gz,0.783057112
329,329,305,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_305/moshiGO_305_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_305/moshiGO_305_run-6_pca12_varExpl.nii.gz,0.789824575
330,330,312,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_312/moshiGO_312_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_312/moshiGO_312_run-1_pca12_varExpl.nii.gz,0.814385454
331,331,312,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_312/moshiGO_312_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_312/moshiGO_312_run-2_pca12_varExpl.nii.gz,0.764835252
332,332,312,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_312/moshiGO_312_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_312/moshiGO_312_run-3_pca12_varExpl.nii.gz,0.723336478
333,333,312,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_312/moshiGO_312_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_312/moshiGO_312_run-4_pca12_varExpl.nii.gz,0.777817574
334,334,312,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_312/moshiGO_312_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_312/moshiGO_312_run-5_pca12_varExpl.nii.gz,0.749823173
335,335,312,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_312/moshiGO_312_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_312/moshiGO_312_run-6_pca12_varExpl.nii.gz,0.769124369
336,336,224,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_224/moshiGO_224_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_224/moshiGO_224_run-1_pca12_varExpl.nii.gz,0.782600807
337,337,224,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_224/moshiGO_224_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_224/moshiGO_224_run-2_pca12_varExpl.nii.gz,0.778936606
338,338,224,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_224/moshiGO_224_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_224/moshiGO_224_run-3_pca12_varExpl.nii.gz,0.820944959
339,339,224,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_224/moshiGO_224_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_224/moshiGO_224_run-4_pca12_varExpl.nii.gz,0.780086748
340,340,224,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_224/moshiGO_224_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_224/moshiGO_224_run-5_pca12_varExpl.nii.gz,0.860585524
341,341,224,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_224/moshiGO_224_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_224/moshiGO_224_run-6_pca12_varExpl.nii.gz,0.936791211
342,342,291,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_291/moshiGO_291_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_291/moshiGO_291_run-1_pca12_varExpl.nii.gz,0.759357685
343,343,291,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_291/moshiGO_291_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_291/moshiGO_291_run-2_pca12_varExpl.nii.gz,0.930311739
344,344,291,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_291/moshiGO_291_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_291/moshiGO_291_run-3_pca12_varExpl.nii.gz,0.776803995
345,345,291,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_291/moshiGO_291_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_291/moshiGO_291_run-4_pca12_varExpl.nii.gz,0.925592601
346,346,291,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_291/moshiGO_291_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_291/moshiGO_291_run-5_pca12_varExpl.nii.gz,0.846813541
347,347,291,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_291/moshiGO_291_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_291/moshiGO_291_run-6_pca12_varExpl.nii.gz,0.878873662
348,348,223,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_223/moshiGO_223_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_223/moshiGO_223_run-1_pca12_varExpl.nii.gz,0.790161537
349,349,223,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_223/moshiGO_223_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_223/moshiGO_223_run-2_pca12_varExpl.nii.gz,0.778973149
350,350,223,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_223/moshiGO_223_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_223/moshiGO_223_run-3_pca12_varExpl.nii.gz,0.733906929
351,351,223,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_223/moshiGO_223_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_223/moshiGO_223_run-4_pca12_varExpl.nii.gz,0.771012451
352,352,223,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_223/moshiGO_223_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_223/moshiGO_223_run-5_pca12_varExpl.nii.gz,0.768287501
353,353,223,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_223/moshiGO_223_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_223/moshiGO_223_run-6_pca12_varExpl.nii.gz,0.824534054
354,354,235,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_235/moshiGO_235_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_235/moshiGO_235_run-1_pca12_varExpl.nii.gz,0.774909363
355,355,235,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_235/moshiGO_235_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_235/moshiGO_235_run-2_pca12_varExpl.nii.gz,0.808748736
356,356,235,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_235/moshiGO_235_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_235/moshiGO_235_run-3_pca12_varExpl.nii.gz,0.853361712
357,357,235,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_235/moshiGO_235_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_235/moshiGO_235_run-4_pca12_varExpl.nii.gz,0.756793609
358,358,235,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_235/moshiGO_235_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_235/moshiGO_235_run-5_pca12_varExpl.nii.gz,0.845672456
359,359,235,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_235/moshiGO_235_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_235/moshiGO_235_run-6_pca12_varExpl.nii.gz,0.872678486
360,360,202,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_202/moshiGO_202_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_202/moshiGO_202_run-1_pca12_varExpl.nii.gz,0.846783133
361,361,202,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_202/moshiGO_202_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_202/moshiGO_202_run-2_pca12_varExpl.nii.gz,0.777615001
362,362,202,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_202/moshiGO_202_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_202/moshiGO_202_run-3_pca12_varExpl.nii.gz,0.76858412
363,363,202,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_202/moshiGO_202_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_202/moshiGO_202_run-4_pca12_varExpl.nii.gz,0.803496957
364,364,202,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_202/moshiGO_202_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_202/moshiGO_202_run-5_pca12_varExpl.nii.gz,0.742545642
365,365,202,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_202/moshiGO_202_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_202/moshiGO_202_run-6_pca12_varExpl.nii.gz,0.736700466
366,366,306,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_306/moshiGO_306_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_306/moshiGO_306_run-1_pca12_varExpl.nii.gz,0.735541248
367,367,306,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_306/moshiGO_306_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_306/moshiGO_306_run-2_pca12_varExpl.nii.gz,0.737431026
368,368,306,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_306/moshiGO_306_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_306/moshiGO_306_run-3_pca12_varExpl.nii.gz,0.741656419
